
rows=4795
cols=9302
(0, 4446, -609)
(0, 5837, -1017)
(0, 3913, 558)
(0, 4326, 1016)
(0, 5605, -587)
(0, 8535, -7)
(0, 865, -778)
(0, 3383, -361)
(0, 3697, -775)
(0, 3629, 61)
(0, 1415, 920)
(0, 856, -763)
(0, 456, -899)
(0, 245, -874)
(0, 373, 752)
(0, 3376, -868)
(0, 5688, -334)
(0, 2864, -968)
(0, 1849, -646)
(0, 633, 735)
(0, 5829, -827)
(0, 2082, -830)
(0, 3172, -726)
(0, 4005, -203)
(0, 3779, -984)
(0, 970, -582)
(0, 5538, 545)
(0, 973, -973)
(0, 634, -119)
(0, 3790, 944)
(0, 461, -860)
(0, 6420, -515)
(0, 5451, 737)
(0, 1717, -611)
(0, 345, 828)
(0, 4341, -724)
(0, 3887, -634)
(0, 3232, 632)
(0, 2456, -942)
(0, 1663, -817)
(0, 1331, 130)
(0, 5449, -689)
(0, 3928, 829)
(0, 4814, 783)
(0, 4877, -952)
(0, 2206, 941)
(0, 4068, -657)
(0, 1589, -267)
(0, 6802, -758)
(0, 6113, -720)
(0, 936, -878)
(0, 4434, -860)
(0, 2696, 775)
(0, 2586, -972)
(0, 169, -822)
(0, 5769, 319)
(0, 4049, -1006)
(0, 452, -897)
(0, 5671, -158)
(0, 528, -960)
(0, 4686, -835)
(0, 8478, -754)
(0, 7862, -380)
(0, 4555, -107)
(0, 2776, -911)
(0, 2654, -907)
(0, 2280, -534)
(0, 3869, 628)
(0, 6969, 608)
(0, 3012, -871)
(0, 5912, -1008)
(0, 328, -804)
(0, 8974, 150)
(0, 1232, -316)
(0, 8508, -617)
(0, 5478, -655)
(0, 3973, -1010)
(0, 2565, 222)
(0, 3209, -675)
(0, 1996, -741)
(0, 2791, -868)
(0, 3603, 32)
(0, 8209, -1021)
(0, 8575, -755)
(0, 2085, 740)
(0, 3956, -965)
(0, 69, -830)
(0, 661, -827)
(0, 7892, 950)
(0, 3910, -828)
(0, 822, -524)
(0, 2477, -704)
(0, 2302, 384)
(0, 8964, -848)
(0, 2171, -416)
(0, 811, 941)
(0, 4003, -337)
(2, 4013, -662)
(2, 2777, -112)
(2, 7645, -940)
(2, 1661, 759)
(2, 3585, 220)
(2, 9113, -633)
(2, 2758, -838)
(2, 3023, 1022)
(2, 1711, 613)
(2, 905, -587)
(2, 4133, -761)
(2, 2336, 136)
(2, 8779, -901)
(2, 6628, -690)
(2, 6601, -959)
(2, 5278, -117)
(2, 6513, -1009)
(2, 2009, -512)
(2, 1141, -739)
(2, 9089, -982)
(2, 859, -50)
(2, 79, -707)
(2, 8498, -608)
(2, 4656, -991)
(2, 2277, -997)
(2, 7528, -1016)
(2, 847, -1003)
(2, 5315, -973)
(2, 4409, 97)
(2, 6975, -971)
(2, 4367, 913)
(2, 3509, -742)
(2, 2825, -514)
(3, 4387, 857)
(3, 1407, -946)
(3, 3863, -688)
(3, 1215, -550)
(3, 4361, -714)
(3, 2825, -223)
(3, 6463, 395)
(3, 3692, 44)
(3, 1141, 581)
(3, 398, 728)
(3, 2785, 635)
(3, 3514, -742)
(3, 7874, -244)
(3, 3404, -736)
(3, 3456, -797)
(3, 316, -574)
(3, 4019, 175)
(3, 5914, 201)
(3, 3658, -138)
(3, 2653, -548)
(3, 4457, -919)
(3, 3123, -899)
(3, 2796, -231)
(3, 3707, 186)
(3, 6412, -44)
(3, 4139, -762)
(3, 512, -89)
(3, 1385, -964)
(3, 7705, -470)
(3, 528, -963)
(3, 2383, -955)
(3, 2455, 294)
(3, 2092, -716)
(3, 2621, -667)
(3, 805, -954)
(3, 1904, -974)
(3, 8372, -324)
(3, 5967, -125)
(3, 626, -907)
(3, 2589, 954)
(3, 2912, -928)
(3, 3354, -675)
(3, 3780, -139)
(3, 654, -176)
(3, 4104, -519)
(3, 2066, -640)
(3, 3711, 1009)
(3, 4502, 345)
(3, 8689, 447)
(3, 1959, 812)
(3, 5986, -825)
(3, 6286, -666)
(3, 2098, -836)
(3, 6311, 474)
(3, 6033, -838)
(3, 2742, -682)
(3, 2776, -684)
(3, 2598, -919)
(3, 1405, -932)
(3, 3717, 821)
(3, 5899, 460)
(3, 2879, -843)
(3, 2843, -990)
(3, 2119, 757)
(3, 3911, -620)
(3, 1315, 254)
(3, 7103, 984)
(3, 8491, -920)
(3, 717, -88)
(3, 5871, 349)
(3, 2173, -906)
(3, 3488, -806)
(3, 1727, -744)
(4, 495, -652)
(4, 4628, -974)
(4, 3098, -363)
(4, 3978, -706)
(4, 1968, -606)
(4, 5433, -829)
(4, 2873, -861)
(4, 8199, -785)
(4, 1346, -804)
(4, 851, -596)
(4, 1533, -983)
(4, 431, 590)
(4, 771, -1013)
(4, 1174, -883)
(4, 7377, -13)
(4, 3320, -575)
(4, 3273, -733)
(4, 3668, -1015)
(4, 351, -860)
(4, 1247, -764)
(4, 159, 433)
(4, 5117, -1000)
(4, 3780, 211)
(4, 1239, -409)
(4, 160, -1015)
(4, 3553, -676)
(4, 2369, -417)
(4, 3605, 320)
(4, 2783, -838)
(4, 5731, 31)
(4, 1556, -595)
(4, 8032, -925)
(4, 4037, -701)
(4, 3972, -613)
(4, 500, -1016)
(4, 2326, -352)
(4, 3195, -990)
(4, 4213, -846)
(4, 167, -873)
(4, 9125, -648)
(4, 1064, -637)
(5, 2078, -754)
(5, 2499, -935)
(5, 2639, -213)
(5, 4069, -579)
(5, 9051, -346)
(5, 1121, -1014)
(5, 1396, -311)
(5, 3204, -783)
(5, 4503, -650)
(5, 5445, -897)
(5, 5516, -743)
(5, 3079, 536)
(5, 1185, -890)
(5, 2104, -574)
(5, 4129, -887)
(5, 7925, -523)
(5, 1978, 459)
(5, 841, -837)
(5, 5325, -644)
(5, 8449, -1004)
(5, 4596, -916)
(5, 2804, -324)
(5, 2878, -737)
(5, 3929, -659)
(5, 819, -971)
(5, 1873, -627)
(5, 5267, 519)
(5, 6654, -985)
(5, 2526, -264)
(5, 4408, -273)
(5, 8837, -1002)
(5, 3006, -967)
(5, 3288, -667)
(5, 2479, -688)
(5, 913, -618)
(5, 2876, -774)
(5, 8140, -945)
(5, 8661, -890)
(5, 1056, -644)
(5, 4058, -674)
(5, 8090, -505)
(5, 7957, -746)
(5, 1579, -982)
(5, 1216, 502)
(5, 3130, -831)
(5, 1971, -661)
(5, 2499, -263)
(5, 7525, -614)
(5, 1683, 203)
(5, 9005, -946)
(5, 1814, -773)
(5, 636, -162)
(5, 5775, 871)
(5, 144, -888)
(5, 4133, -574)
(5, 5040, -820)
(5, 1531, 612)
(5, 5309, -984)
(5, 4182, -501)
(5, 178, 787)
(5, 8424, -629)
(5, 4168, 714)
(5, 3157, -997)
(5, 5545, -397)
(5, 7035, -440)
(5, 3569, -668)
(5, 4229, -943)
(5, 3666, -789)
(5, 7048, -685)
(5, 661, -540)
(5, 2532, -822)
(5, 5586, -809)
(5, 6157, -873)
(5, 3937, -733)
(5, 7628, -673)
(5, 579, -229)
(5, 213, 795)
(5, 4859, -518)
(5, 4521, -16)
(5, 2386, -594)
(5, 1725, -587)
(5, 8940, -852)
(6, 8789, 383)
(6, 7135, -996)
(6, 8105, -881)
(6, 2469, -45)
(6, 765, 36)
(6, 3507, 161)
(6, 3898, -859)
(6, 3912, 913)
(6, 3632, 714)
(6, 2663, 77)
(6, 6111, -516)
(6, 2293, -524)
(6, 5122, 265)
(6, 2650, 903)
(6, 3589, -654)
(6, 3455, 588)
(6, 2135, -721)
(6, 3466, -866)
(6, 522, 355)
(6, 2923, -979)
(6, 4687, -107)
(6, 3310, 729)
(6, 25, 914)
(6, 304, -894)
(6, 5956, 792)
(6, 3141, -582)
(6, 6156, -979)
(6, 690, -928)
(6, 2824, 800)
(6, 3736, -846)
(6, 2187, -631)
(6, 4005, -276)
(6, 5937, 517)
(6, 6525, -920)
(6, 143, -551)
(6, 4154, -651)
(6, 8326, -783)
(6, 3439, -748)
(6, 3841, -965)
(6, 2463, -545)
(6, 6688, 624)
(6, 4624, -115)
(6, 2749, -812)
(6, 2300, 539)
(6, 376, -701)
(6, 2552, -774)
(6, 1933, 758)
(6, 2828, 43)
(6, 7809, -815)
(6, 6430, 882)
(6, 3933, 712)
(6, 1715, 79)
(6, 4192, 669)
(6, 3838, 790)
(6, 7986, -755)
(6, 4280, -54)
(6, 9259, -631)
(6, 2698, 1010)
(6, 2517, -241)
(6, 990, 927)
(6, 7257, -760)
(6, 1048, -941)
(6, 791, -211)
(6, 6349, -774)
(6, 1734, -242)
(6, 1506, -742)
(6, 2892, -970)
(6, 9245, -975)
(6, 3071, 312)
(6, 1043, 592)
(6, 7044, -872)
(6, 5216, -513)
(6, 2042, -912)
(6, 2536, -862)
(6, 3969, 285)
(6, 1617, -973)
(6, 2779, -540)
(6, 452, 628)
(6, 5605, -752)
(6, 4624, 163)
(6, 3540, -437)
(6, 826, -934)
(6, 7291, -1013)
(6, 1709, -696)
(6, 2248, 205)
(6, 4382, 681)
(6, 907, -759)
(6, 4176, -408)
(6, 2133, 459)
(6, 3170, -679)
(6, 1872, -614)
(6, 3946, -994)
(6, 4476, -693)
(6, 2125, -442)
(6, 5738, -19)
(6, 840, -759)
(6, 3854, -803)
(6, 3761, 243)
(6, 2844, -544)
(6, 46, -397)
(6, 1108, 723)
(6, 2665, -539)
(6, 2195, -820)
(6, 4623, -282)
(6, 4373, -882)
(6, 3352, 316)
(6, 3088, -807)
(6, 2972, -975)
(6, 9076, -977)
(6, 2728, -759)
(6, 2252, -571)
(6, 59, -204)
(6, 5778, -577)
(6, 6987, 1022)
(6, 5173, -985)
(6, 85, -765)
(6, 3329, -202)
(6, 3796, -606)
(6, 6844, -905)
(6, 4006, -158)
(6, 528, -858)
(6, 1256, -584)
(6, 8180, -794)
(6, 3046, -258)
(6, 3501, -755)
(6, 3779, -821)
(6, 1619, -849)
(6, 2330, 957)
(6, 8521, 196)
(6, 3545, 85)
(6, 2955, -711)
(6, 3748, -130)
(6, 1558, -918)
(6, 858, -840)
(6, 8691, -778)
(6, 4697, -587)
(6, 4131, -667)
(6, 1459, 406)
(6, 2547, -552)
(6, 2474, 307)
(6, 253, -227)
(6, 8155, -604)
(6, 6791, -602)
(6, 2606, -521)
(6, 3838, 277)
(6, 2938, -808)
(6, 27, 847)
(6, 3145, -1018)
(6, 2321, -615)
(6, 8496, 436)
(6, 3777, -223)
(6, 4404, -635)
(6, 2956, -936)
(6, 4144, -43)
(6, 1259, -745)
(6, 7306, 502)
(6, 7816, -897)
(6, 464, -994)
(6, 99, 371)
(6, 246, -721)
(6, 8517, 368)
(6, 719, -845)
(6, 8821, -923)
(6, 6597, -752)
(6, 7122, -925)
(6, 2620, 490)
(6, 6318, -817)
(6, 1017, 428)
(6, 8047, 302)
(6, 1309, 524)
(6, 3286, 726)
(6, 512, -940)
(6, 7092, 889)
(6, 229, 267)
(6, 4127, -887)
(6, 1260, -550)
(6, 4781, -703)
(6, 7847, -46)
(6, 6404, -967)
(6, 4037, -975)
(6, 2056, -727)
(6, 7181, -957)
(6, 5076, 85)
(6, 4454, 501)
(6, 8992, -727)
(6, 4340, 590)
(6, 3894, -1016)
(6, 5327, -211)
(6, 4938, -277)
(6, 592, -302)
(6, 4575, -594)
(6, 7455, -596)
(6, 2149, -873)
(6, 6621, -86)
(6, 2586, -692)
(6, 3683, -691)
(6, 6106, -672)
(6, 4996, 176)
(7, 6884, -197)
(7, 6156, -845)
(7, 4589, -571)
(7, 1665, -947)
(7, 2251, -618)
(7, 3014, -730)
(7, 2139, 993)
(7, 1978, 97)
(7, 5207, -969)
(7, 1612, -589)
(7, 5745, -545)
(7, 479, -834)
(7, 2819, -961)
(7, 407, -943)
(7, 4980, -834)
(7, 5167, -574)
(7, 3267, -902)
(7, 3959, -852)
(7, 2420, -381)
(7, 851, 825)
(7, 3660, -995)
(7, 977, -45)
(7, 1308, 702)
(7, 5737, -573)
(7, 4264, -727)
(7, 570, -680)
(7, 3445, -930)
(7, 1948, 804)
(7, 4261, -648)
(7, 3233, 48)
(7, 3731, -570)
(7, 3354, 107)
(7, 5277, -245)
(7, 1895, -846)
(7, 3417, -983)
(7, 1721, -389)
(7, 7015, -784)
(7, 3498, 733)
(7, 4426, -800)
(7, 144, -610)
(7, 3732, -777)
(7, 1754, -796)
(7, 5665, -551)
(7, 673, -653)
(7, 4066, 333)
(7, 3776, -875)
(7, 5142, -785)
(7, 2896, -544)
(7, 9270, 596)
(7, 1550, -1008)
(7, 2250, -758)
(7, 1723, -699)
(7, 2784, 375)
(7, 1761, -620)
(7, 444, -475)
(7, 3585, -529)
(7, 4266, 225)
(7, 683, -378)
(7, 1497, -811)
(7, 783, -593)
(7, 1731, 605)
(7, 6899, 364)
(7, 5207, -645)
(7, 1774, 5)
(7, 4075, -951)
(7, 5792, -566)
(7, 4106, -708)
(7, 9252, -839)
(7, 5840, 823)
(7, 2344, -45)
(7, 1623, -672)
(7, 1209, -1020)
(7, 4495, -1017)
(7, 1201, -537)
(7, 193, -468)
(7, 2324, 652)
(7, 1627, 592)
(7, 138, 993)
(7, 7083, -763)
(7, 2770, -612)
(7, 179, -560)
(7, 1699, -512)
(7, 5, -924)
(7, 3404, 758)
(7, 1202, -932)
(7, 5003, -624)
(7, 8634, -55)
(7, 1633, -720)
(7, 6522, -111)
(7, 1278, -531)
(7, 1300, -808)
(7, 7957, -989)
(7, 2593, -620)
(7, 1936, -69)
(7, 520, -929)
(7, 2023, -865)
(7, 2145, 826)
(7, 8412, 708)
(7, 8378, -1000)
(7, 6833, -361)
(7, 238, -647)
(7, 246, -560)
(7, 1883, -1021)
(7, 686, -1014)
(7, 6268, -788)
